month,state,cases,deaths,cases_growth_rate,deaths_growth_rate,mortality_rate,mortality_rate_change
2022-06,Oregon,23649144,231607.0,0.026883881238773277,-0.012475856276089048,0.9793462291912131,-0.03832929723989931
2022-06,Pennsylvania,89059590,1365539.0,0.0024925438288865287,-0.018784477189815796,1.533286870060821,-0.021224118971935213
2022-06,Puerto Rico,22771662,133914.0,0.14700850834849932,0.010366681756450946,0.5880730181222609,-0.11912886922590482
2022-06,Rhode Island,11951981,107833.0,0.006834557494581839,-0.021922902494331042,0.9022186363917414,-0.02856224965149501
2022-06,South Carolina,45691122,539345.0,-0.007521063539421835,-0.02618412666313985,1.1804153113158393,-0.01880449290971875
2022-06,South Dakota,7259796,87937.0,-0.01932735853669809,-0.028127141309873815,1.2112874797032864,-0.00897321124411632
2022-06,Tennessee,61182957,788695.0,-0.010551574180350798,-0.022370224929407434,1.289076302735744,-0.01194468598933407
2022-06,Texas,209314257,2661440.0,-0.0075597977748512735,-0.029377536704141893,1.271504405932559,-0.021983933017196478
2022-06,Utah,28967099,143983.0,-0.006409182535527247,-0.02484896919784363,0.49705702321105755,-0.018558732969546132
2022-06,Vermont,4021866,20294.0,0.009529857677150533,0.006746701061613347,0.5045916497466598,-0.0027568839042969584
2022-06,Virgin Islands,614940,3478.0,0.09258956555110975,-0.004864091559370509,0.565583634175692,-0.08919511972579008
2022-06,Virginia,54892054,613994.0,0.016177424270447993,-0.025199010583203396,1.1185480506887209,-0.04071772691009834
2022-06,Washington,48677974,393868.0,0.020403297440110713,-0.011767421554704671,0.8091298130033102,-0.03152745495386222
2022-06,West Virginia,15731795,210426.0,3.953932742328803e-05,-0.01674228653935117,1.3375841726897661,-0.016781162350901657
2022-06,Wisconsin,51090842,441339.0,0.0024792950918801626,-0.018858570723530588,0.8638319172739412,-0.021285093786854947
2022-06,Wyoming,4840649,54761.0,-0.007024768128291559,-0.028043520704282843,1.1312739262855043,-0.02116744899706302
2022-07,Alabama,43134984,614633.0,0.07844798838560973,0.04003742986131331,1.424906057690899,-0.03561651460057458
2022-07,Alaska,8572404,39082.0,0.08047222931551556,0.04553237025147139,0.4559047847021676,-0.03233758176846302
2022-07,American Samoa,214525,987.0,0.13822669560096146,0.06129032258064515,0.46008623703531054,-0.06759318975531092
2022-07,Arizona,67011910,949729.0,0.06961714671437691,0.041458589660080536,1.4172540373793256,-0.02632582802247785
2022-07,Arkansas,27444266,360806.0,0.07215065656871289,0.04282506091234106,1.3146862809156565,-0.027352122089095876
2022-07,California,323198956,2884461.0,0.09292527772210368,0.045232793467252064,0.8924722516739811,-0.04363746106618871
2022-07,Colorado,48813344,405520.0,0.08528487432190457,0.051302591702507616,0.830756442336751,-0.031311855000862754
2022-07,Connecticut,26113558,343396.0,0.062243676087564204,0.03962677145806781,1.3150103865585838,-0.021291634997347098
2022-07,Delaware,8975574,93174.0,0.06422656011564776,0.044856123982326634,1.0380840267151716,-0.01820142144471182
2022-07,District of Columbia,4951515,42069.0,0.07554301018629439,0.04033334981947667,0.8496187530483094,-0.03273663631612389
2022-07,Florida,205928630,2377000.0,0.08542666151040335,0.05519696714106881,1.1542834039152303,-0.027850517627113436
2022-07,Georgia,81217852,1156128.0,0.0702408332212594,0.045470206041533956,1.4234899982333933,-0.02314490945479053
2022-07,Guam,1691578,11658.0,0.09774296542415128,0.05169147496617055,0.6891789796273066,-0.04195106860938724
2022-07,Hawaii,9596153,47531.0,0.1127858164976332,0.07748282819123609,0.4953130697270041,-0.031724872642166946
2022-07,Idaho,14616881,155189.0,0.0657410142944761,0.04376454446402378,1.0617107712650873,-0.020620835208261856
2022-07,Illinois,108632327,1200829.0,0.07261029066908864,0.04320491079805677,1.1054066806467286,-0.027414784406635695
2022-07,Indiana,55796725,743336.0,0.06078617842999301,0.041349359782578254,1.3322215595987041,-0.018323031580390503
2022-07,Iowa,25008898,301612.0,0.0580355758456883,0.0437593219987058,1.2060187538051457,-0.013493169958459617
2022-07,Kansas,25448053,278483.0,0.06411171945510641,0.03505270356659684,1.0943194750498202,-0.02730823780738878
2022-07,Kentucky,44682661,503891.0,0.07140688663072936,0.046348305857288,1.1277103662201318,-0.02338848208475075
2022-07,Louisiana,41697464,541892.0,0.08395128379872063,0.039958086326047804,1.2995802334645579,-0.040585954489115506
2022-07,Maine,8461605,76124.0,0.05722870453701234,0.05749808987983607,0.8996401982838954,0.0002548032811329204
2022-07,Maryland,35880635,461219.0,0.07403833662304127,0.04579115875779993,1.2854259686318261,-0.02629997170683418
2022-07,Massachusetts,60291430,653071.0,0.05732173551326891,0.04716710360696208,1.0831904302153723,-0.00960410778028431
2022-07,Michigan,81789941,1151974.0,0.05929163528118453,0.04875834951571223,1.408454372158063,-0.009943707110154132
2022-07,Minnesota,48672243,409190.0,0.058123982849920264,0.045609838989525864,0.8407050400368851,-0.011826727362033052
2022-07,Mississippi,26538578,389864.0,0.07906774123284688,0.04045860198983742,1.4690463068518593,-0.03578008846682612
2022-07,Missouri,48109166,651357.0,0.07230745083158863,0.042690042565180386,1.3539145534137922,-0.02762025783131472
2022-07,Montana,9041894,107138.0,0.06815024969870054,0.04028585577100463,1.1849066135922408,-0.02608658654113105
2022-07,Nebraska,15747186,135025.0,0.06470298099114857,0.04156220832015545,0.8574547858899997,-0.02173448659780297
2022-07,Nevada,24605005,345520.0,0.08418256176534578,0.05044903716945459,1.404267139957907,-0.031114247531304984
2022-07,New Hampshire,10393914,80859.0,0.05260464079544103,0.05135939876997497,0.7779456324152768,-0.001183010198895884
2022-07,New Jersey,78831519,1058925.0,0.07442068708580907,0.04146893911155125,1.3432761583599575,-0.0306693163770273
2022-07,New Mexico,17914332,250449.0,0.08659914599766627,0.060047743606673976,1.398037057703296,-0.024435324184443385
2022-07,New York,176839688,2147362.0,0.06867294553216263,0.04198890738197725,1.2142986816398365,-0.024969321308024317
2022-07,North Carolina,90599874,786379.0,0.07278849258679632,0.047131496809519335,0.8679691982794591,-0.023916173555712406
2022-07,North Dakota,7859743,72773.0,0.05976644464777525,0.038857403891450426,0.9258954141375869,-0.01972985733028576
2022-07,Northern Mariana Islands,380549,1099.0,0.10381484983669709,0.07429130009775164,0.2887932960013034,-0.026746831448510755
2022-07,Ohio,89625577,1207272.0,0.0645312744269011,0.040103452761770075,1.3470172694118332,-0.02294702114626157
2022-07,Oklahoma,34037611,450007.0,0.06916379586195154,0.03747772339429756,1.3220874990315858,-0.02963631259334676
2022-07,Oregon,25818699,246027.0,0.09173926126036536,0.06226063979067997,0.9529023906278159,-0.027001521806272355
2022-07,Pennsylvania,94335671,1424862.0,0.05924214337838296,0.043442918876722025,1.5104169874405196,-0.014915592813622869
2022-07,Puerto Rico,26280831,144842.0,0.15410245418186874,0.0816046119151097,0.5511317355223662,-0.0628175098355126
2022-07,Rhode Island,12606535,112240.0,0.05476531463696266,0.040868750753479954,0.8903318794577574,-0.013175029260671156
2022-07,South Carolina,48851470,560884.0,0.06916766018571407,0.03993547729190028,1.1481414991196786,-0.02734106537485037
2022-07,South Dakota,7666414,91294.0,0.056009562803142066,0.038175057143182034,1.1908305499807343,-0.016888583482727926
2022-07,Tennessee,65346988,823788.0,0.06805867522878972,0.04449502025497809,1.2606365269658641,-0.02206213527432277
2022-07,Texas,225817387,2764003.0,0.07884379323478186,0.038536656847421025,1.2239991954206786,-0.037361420290980996
2022-07,Utah,30888562,150803.0,0.06633260030629917,0.04736670301355028,0.48821631774247054,-0.017786099090753904
2022-07,Vermont,4237313,21328.0,0.053568915523291905,0.05095102000591312,0.5033378464135173,-0.00248478811286712
2022-07,Virgin Islands,661264,3701.0,0.07533092659446461,0.06411730879815991,0.5596856928548961,-0.010428062207620048
2022-07,Virginia,59321413,644532.0,0.08069217085591296,0.04973664237761288,1.08650817201539,-0.02864416835164396
2022-07,Washington,52756917,417808.0,0.08379442825619643,0.060781784760376656,0.7919492338796068,-0.021233402659992073
2022-07,West Virginia,16851204,220161.0,0.07115583441050433,0.046263294459810034,1.3065001171429649,-0.02323895286850919
2022-07,Wisconsin,54306412,460659.0,0.06293828549547098,0.043775872968398355,0.8482589496061719,-0.018027775260856416
2022-07,Wyoming,5189791,57175.0,0.07212710527038824,0.044082467449462204,1.1016821293959622,-0.02615794123948889
2022-08,Alabama,45122723,620378.0,0.04608183000601085,0.009347041242497633,1.3748682675910318,-0.035116553705270115
2022-08,Alaska,8928308,39866.0,0.04151740865222875,0.020060385855380947,0.44651237390107956,-0.020601693854175984
2022-08,American Samoa,236657,1025.0,0.1031674629996504,0.03850050658561299,0.43311628221434395,-0.058619347091872887
2022-08,Arizona,69082668,959054.0,0.03090134276130918,0.009818590355775259,1.3882700650762358,-0.020450795368122332
2022-08,Arkansas,28483211,366640.0,0.0378565416907124,0.016169354168168004,1.2872144225593105,-0.020896132221911
2022-08,California,338643396,2925109.0,0.04778616921027434,0.014092060873764689,0.863772639464081,-0.03215742803887656
2022-08,Colorado,50315687,412028.0,0.030777301387096223,0.016048530282106954,0.8188857681700739,-0.014288994417289591
2022-08,Connecticut,26834721,346352.0,0.027616420558240318,0.008608137543826944,1.290686048123996,-0.018497449665204058
2022-08,Delaware,9270412,94070.0,0.03284892977318221,0.00961641659690482,1.0147337572483295,-0.022493621774269945
2022-08,District of Columbia,5101695,42591.0,0.03033011108721273,0.012408186550666667,0.8348401854677711,-0.017394351910801076
2022-08,Florida,214745800,2441946.0,0.042816630208242445,0.027322675641564986,1.1371332989981644,-0.014857793899569427
2022-08,Georgia,84723542,1173219.0,0.0431640324592677,0.014782965208004706,1.3847615105610198,-0.027206715692022487
2022-08,Guam,1791563,12002.0,0.059107531547466285,0.029507634242580183,0.6699178315247636,-0.02794796224481344
2022-08,Hawaii,10083626,49836.0,0.0507987940584107,0.04849466663861479,0.49422697747814126,-0.0021927389266377384
2022-08,Idaho,15028392,157432.0,0.028153133353141513,0.01445334398700937,1.0475638378344136,-0.013324658479085372
2022-08,Illinois,112786712,1212833.0,0.0382426218302403,0.009996427468024205,1.0753332360641916,-0.027205774226859436
2022-08,Indiana,57793509,752227.0,0.03578675988599689,0.011960943637870258,1.3015769642919588,-0.023002626767259504
2022-08,Iowa,25755884,305696.0,0.029868809093467563,0.013540575308674807,1.1868977201481417,-0.01585467356678716
2022-08,Kansas,26368605,278462.0,0.036173769364595376,-7.540855276622072e-05,1.0560361460153087,-0.034983686123989166
2022-08,Kentucky,47006085,512065.0,0.05199833555123323,0.016221762246199978,1.0893589627810953,-0.034008203336449716
2022-08,Louisiana,43569128,549761.0,0.044886758580809705,0.014521343736390246,1.261813181113012,-0.029060962439281246
2022-08,Maine,8663194,77378.0,0.023823967202439622,0.016473122799642637,0.8931809676661979,-0.007179793244031063
2022-08,Maryland,37343344,467515.0,0.04076597306597285,0.01365078194957281,1.2519366235653668,-0.026053110707032423
2022-08,Massachusetts,61666901,660215.0,0.022813706690984148,0.01093908625555251,1.0706148505824866,-0.011609758803339143
2022-08,Michigan,84362298,1169503.0,0.03145077461298085,0.015216489261042243,1.386286324253519,-0.015739273023504086
2022-08,Minnesota,50021547,414407.0,0.027722248181576425,0.012749578435445663,0.8284569847469931,-0.014568790130429776
2022-08,Mississippi,27752631,394653.0,0.0457467238824929,0.012283770750825873,1.4220381483831208,-0.031999099177122736
2022-08,Missouri,49832224,659558.0,0.035815586576578795,0.012590637699448903,1.3235572227320218,-0.022421895536337
2022-08,Montana,9333554,108094.0,0.03225651616796221,0.00892307117922675,1.1581226186723728,-0.022604308738448098
2022-08,Nebraska,16225717,136774.0,0.0303883500201243,0.012953156822810508,0.8429458001763497,-0.016920992164724313
2022-08,Nevada,25901974,351018.0,0.052711592621094816,0.015912248205603108,1.355178566699202,-0.034956720029905686
2022-08,New Hampshire,10591861,81962.0,0.019044510085421074,0.013641029446320063,0.7738205778946684,-0.005302497178114374
2022-08,New Jersey,81899409,1067053.0,0.03891704788791395,0.007675708855679142,1.3028824176252602,-0.030071062069630616
2022-08,New Mexico,18691720,258469.0,0.043394752313399065,0.03202248761224835,1.382799442747912,-0.010899292598449684
2022-08,New York,183007294,2171105.0,0.03487682018529692,0.011056822277752953,1.1863488894601109,-0.023017230111772147
2022-08,North Carolina,94756282,798709.0,0.045876531792969244,0.01567946244749674,0.8429087582815881,-0.028872499217192593
2022-08,North Dakota,8102605,73628.0,0.03089948360906969,0.01174886290245003,0.9086954133886571,-0.018576612958981498
2022-08,Northern Mariana Islands,400536,1209.0,0.0525214886913381,0.1000909918107371,0.3018455269938283,0.045195754795035015
2022-08,Ohio,93220808,1216588.0,0.04011389516633179,0.0077165709135968985,1.3050605611571184,-0.0311478621747997
2022-08,Oklahoma,35596596,453431.0,0.04580183374209201,0.00760877053023612,1.2738043828685193,-0.036520363590483496
2022-08,Oregon,26880020,257160.0,0.041106680084848524,0.04525113097342981,0.9566957167442584,0.003980812886767104
2022-08,Pennsylvania,97266084,1439554.0,0.031063678976746667,0.01031117399439374,1.4800164053073217,-0.020127277689529488
2022-08,Puerto Rico,28715432,150963.0,0.0926379002246922,0.042259841758605976,0.5257208040610359,-0.04610681951973894
2022-08,Rhode Island,12835191,112689.0,0.018137894353999817,0.004000356379187497,0.8779690150306295,-0.01388568096051701
2022-08,South Carolina,50911794,564951.0,0.042175271286616356,0.00725105369381196,1.109666259256156,-0.03351088684889714
2022-08,South Dakota,7870238,92198.0,0.026586615332800934,0.009902074616075618,1.1714766440354154,-0.01625244325956543
2022-08,Tennessee,67909872,835853.0,0.03921961942607055,0.01464575837472748,1.2308269407428716,-0.02364645604450244
2022-08,Texas,235964981,2788503.0,0.04493716863352071,0.00886395564693676,1.1817444216436506,-0.03452189669332695
2022-08,Utah,31641553,153223.0,0.024377664457154058,0.01604742611221255,0.4842461430385544,-0.008131999197147577
2022-08,Vermont,4307039,21700.0,0.016455239440654967,0.01744186046511631,0.5038264106733187,0.0009706487665939179
2022-08,Virgin Islands,688627,3774.0,0.041379842241525244,0.019724398811132193,0.5480470559533681,-0.020794951613218093
2022-08,Virginia,62050755,656877.0,0.04600938956056222,0.019153432257824177,1.0586124213960009,-0.02567468090704239
2022-08,Washington,54685020,430812.0,0.036546923316235436,0.03112434419637733,0.7878062401732687,-0.005231387984356517
2022-08,West Virginia,17666665,223841.0,0.048391853780892946,0.01671504035682969,1.267024647832514,-0.03021466955301566
2022-08,Wisconsin,56055231,464796.0,0.03220280875856796,0.008980612557227818,0.8291750684249253,-0.022497706850139187
2022-08,Wyoming,5360152,57901.0,0.03282617739327076,0.012697857455181483,1.0802119044385308,-0.019488584215488047
2022-09,Alabama,45311562,609407.0,0.004185008958790037,-0.01768437952345181,1.3449260477932763,-0.021778246326259687
2022-09,Alaska,8840759,39318.0,-0.009805777309653707,-0.013746049265037863,0.44473557078074405,-0.003979292006651369
2022-09,American Samoa,246351,1020.0,0.04096223648571562,-0.004878048780487809,0.41404337713262784,-0.044036453638279904
2022-09,Arizona,67873423,936918.0,-0.017504318159802357,-0.02308107781209401,1.3803900828752955,-0.0056761161961002005
2022-09,Arkansas,28322232,360135.0,-0.005651715321000839,-0.017742199432686068,1.2715629191936568,-0.012159204473901508
2022-09,California,335526551,2866086.0,-0.009203914905223765,-0.020178051484577186,0.8542054247146599,-0.011076079876015776
2022-09,Colorado,49521575,403058.0,-0.01578259281245631,-0.02177036512081698,0.8139038388823457,-0.0060837902933165156
2022-09,Connecticut,26581050,339539.0,-0.009453088780017493,-0.01967073959440102,1.277372413806076,-0.010315160946592017
2022-09,Delaware,9168790,92530.0,-0.010961972348154547,-0.016370787711278867,1.0091844180093557,-0.005468763800686061
2022-09,District of Columbia,5019939,41488.0,-0.016025262192271406,-0.025897490080063812,0.8264642259597178,-0.010033009495536094
2022-09,Florida,212431869,2420797.0,-0.010775209573365307,-0.008660715675121389,1.1395639512073399,0.0021375261909197807
2022-09,Georgia,84178239,1153238.0,-0.00643626301648248,-0.017030920910759195,1.3699953975040984,-0.010663289630962636
2022-09,Guam,1778363,11896.0,-0.0073678681687442404,-0.00883186135644054,0.6689297966725578,-0.0014748597599753
2022-09,Hawaii,10031684,49825.0,-0.005151123216985631,-0.00022072397463679394,0.4966763307137665,0.004955927837293261
2022-09,Idaho,14783633,154446.0,-0.01628643969361454,-0.018966919050764752,1.0447093755641796,-0.0027248575858965784
2022-09,Illinois,112079689,1185480.0,-0.0062686728557173055,-0.022552981325541066,1.0577117143856456,-0.016387033421418562
2022-09,Indiana,57350617,737203.0,-0.007663351951860187,-0.019972694412723868,1.285431680708858,-0.012404401757281969
2022-09,Iowa,25504997,299962.0,-0.00974095860969093,-0.0187571966921386,1.1760911008928956,-0.009104928817200264
2022-09,Kansas,26160946,273442.0,-0.00787523647913868,-0.018027594429401494,1.045229786415216,-0.010232944810523614
2022-09,Kentucky,47227085,504850.0,0.0047015189629171505,-0.014090008104439833,1.0689840374437678,-0.018703591775947825
2022-09,Louisiana,43387686,538837.0,-0.004164462506571209,-0.019870452796760807,1.2419122789816448,-0.01577167082199371
2022-09,Maine,8583212,76578.0,-0.009232391656010419,-0.01033885600558293,0.8921834856228648,-0.0011167748524013588
2022-09,Maryland,37117337,458702.0,-0.006052136091508009,-0.018850732062072884,1.2358160285044157,-0.012876526461093163
2022-09,Massachusetts,60845704,647043.0,-0.013316657504809593,-0.019951076543247237,1.063416079465528,-0.00672395970693096
2022-09,Michigan,84049126,1148809.0,-0.0037122269950493614,-0.017694695952041206,1.3668303939293789,-0.014034568460896235
2022-09,Minnesota,49498388,406359.0,-0.010458672939483438,-0.019420521371501964,0.8209540076335415,-0.009056568115896835
2022-09,Mississippi,27643846,385489.0,-0.003919808539954328,-0.02322039867934611,1.3944839657983914,-0.01937654247606435
2022-09,Missouri,49517579,647037.0,-0.006314087045362404,-0.01898392559865847,1.3066814110601006,-0.012750345343654268
2022-09,Montana,9230016,105315.0,-0.011093094870399889,-0.025709105038207447,1.1410056060574543,-0.01477996572982987
2022-09,Nebraska,16026310,134658.0,-0.012289564769310313,-0.01547077660958951,0.8402308454035895,-0.0032207939967103805
2022-09,Nevada,25344597,343303.0,-0.021518707415890348,-0.021978929855449025,1.354541167097666,-0.0004703436264407168
2022-09,New Hampshire,10415519,80412.0,-0.016648821203374964,-0.018911202752495027,0.7720402603077197,-0.0023006852464332317
2022-09,New Jersey,81243714,1039737.0,-0.008006101729012505,-0.02559947818899344,1.2797753189865249,-0.017735367617326747
2022-09,New Mexico,18457154,255401.0,-0.012549192904665829,-0.011869895422661925,1.383750712596319,0.0006879304539757491
2022-09,New York,181214967,2122097.0,-0.00979374625363294,-0.022572837333984297,1.1710384827098745,-0.012905484117074373
2022-09,North Carolina,94727500,792544.0,-0.0003037476713153575,-0.007718706061907388,0.836656725871579,-0.007417211351267605
2022-09,North Dakota,8004295,72150.0,-0.012133134960916836,-0.020073884935079,0.9013910656716176,-0.00803827950424063
2022-09,Northern Mariana Islands,394546,1200.0,-0.014954960353126823,-0.007444168734491274,0.3041470449580024,0.007624820507017738
2022-09,Ohio,93228451,1189268.0,8.198813294990615e-05,-0.02245624648607414,1.2756492114193767,-0.022536386902738403
2022-09,Oklahoma,35609389,443163.0,0.00035938829656623206,-0.022645121308424,1.2445116651678578,-0.02299624502366393
2022-09,Oregon,26582415,254614.0,-0.011071606345530949,-0.009900451081039097,0.9578286999130816,0.0011842670025521418
2022-09,Pennsylvania,96529406,1408228.0,-0.007573842491695237,-0.021760906502986344,1.4588590755442958,-0.014295334624100042
2022-09,Puerto Rico,29307125,151804.0,0.02060540130477584,0.005570901479170498,0.5179764306461313,-0.014730962433066486
2022-09,Rhode Island,12639706,109713.0,-0.015230392753797006,-0.02640896626999978,0.8680027842419752,-0.011351460721317874
2022-09,South Carolina,50805117,549361.0,-0.002095329816898639,-0.02759531357586764,1.081310372732731,-0.025553526825653705
2022-09,South Dakota,7781219,90252.0,-0.011310839646780702,-0.02110674851949068,1.1598696810872435,-0.009907976405051588
2022-09,Tennessee,67908425,819667.0,-2.130765317887029e-05,-0.01936464904714108,1.207018127721266,-0.019343753563954125
2022-09,Texas,234726561,2721064.0,-0.005248321148128343,-0.02418466108876338,1.159248441423721,-0.019036248285090873
2022-09,Utah,31016372,149916.0,-0.019758227416966534,-0.021582921624038187,0.4833447316146453,-0.00186147362631095
2022-09,Vermont,4236211,21442.0,-0.016444708301921573,-0.011889400921659021,0.5061598678630503,0.0046314705626748776
2022-09,Virgin Islands,689370,3679.0,0.0010789585653772082,-0.025172231054583993,0.5336756748915676,-0.02622289620149565
2022-09,Virginia,62016124,649571.0,-0.0005581076330175572,-0.0111223257931089,1.0474227637960734,-0.01057011742330738
2022-09,Washington,53989824,426587.0,-0.012712731932803534,-0.009807062013128642,0.7901248205587779,0.002943084564802634
2022-09,West Virginia,17799667,220484.0,0.007528415804567423,-0.014997252514061366,1.2386973306860178,-0.022357352869934677
2022-09,Wisconsin,55498298,455070.0,-0.009935433144499961,-0.020925309167893036,0.8199710917260923,-0.011100160930208158
2022-09,Wyoming,5272096,56622.0,-0.016427892343351402,-0.022089428507279685,1.0739941002591757,-0.005756096700847646
2022-10,Alabama,47403384,635596.0,0.04616530323982215,0.042974563797265164,1.3408241065658941,-0.003049938124190965
2022-10,Alaska,9227915,41848.0,0.043792167618187605,0.06434711836817741,0.4534935573203698,0.01969257040594008
2022-10,American Samoa,255720,1054.0,0.03803110196427051,0.03333333333333344,0.4121695604567496,-0.0045256530580322085
2022-10,Arizona,70665157,975393.0,0.041131474981009886,0.041065493458338986,1.380302600898488,-6.33748227351072e-05
2022-10,Arkansas,29634798,383092.0,0.04634401695459589,0.06374553986699438,1.2927100093612922,0.01663078550689856
2022-10,California,350800227,2991220.0,0.04552151224539003,0.043660239085637986,0.8526847389981878,-0.0017802342065201815
2022-10,Colorado,51820714,420665.0,0.0464270169113159,0.043683539341732525,0.8117699806297537,-0.0026217572035565073
2022-10,Connecticut,28070022,353777.0,0.0560162973245979,0.04193332724664911,1.260337451819596,-0.013335940092617515
2022-10,Delaware,9645385,96972.0,0.05198014132726336,0.04800605209121356,1.005371999147779,-0.0037777226773841877
2022-10,District of Columbia,5241277,43172.0,0.04409177083625915,0.04059005013497874,0.8236923940482443,-0.003353843789493327
2022-10,Florida,221298757,2538811.0,0.041739914268701384,0.04875006041398766,1.1472323814272485,0.006729267112902226
2022-10,Georgia,87701206,1205942.0,0.04185127940250677,0.045700887414393154,1.3750574878069521,0.0036949688386369584
2022-10,Guam,1849136,12464.0,0.03979671191989498,0.047747141896435696,0.6740445267411375,0.00764613879366971
2022-10,Hawaii,10857370,52540.0,0.08230781591605152,0.05449071751128942,0.4839109287055705,-0.025701651596425013
2022-10,Idaho,15442437,161222.0,0.04456306511396768,0.04387293940924342,1.0440191531945378,-0.0006606836176512587
2022-10,Illinois,117601024,1235296.0,0.049262583160808004,0.04202179707797682,1.0504126222574388,-0.006900833212806323
2022-10,Indiana,59830368,768888.0,0.04323843630139157,0.042980020428565746,1.2851132722432863,-0.00024770547540575727
2022-10,Iowa,26655440,314000.0,0.04510657264535256,0.04679926123975697,1.1779959362891776,0.0016196325223751806
2022-10,Kansas,27397910,297705.0,0.04728284672886063,0.08873179687099997,1.08659748134073,0.03957760816154221
2022-10,Kentucky,49751967,531411.0,0.05346258402355342,0.05261166683173224,1.0681205830515204,-0.0008077336629948029
2022-10,Louisiana,45226716,561918.0,0.042385989425663295,0.042834846159413686,1.2424470527552787,0.0004306051101068409
2022-10,Maine,9108944,81237.0,0.06125119593923589,0.06083992791663406,0.8918377366245747,-0.0003875312689168853
2022-10,Maryland,39053500,479701.0,0.0521633057888824,0.045779176894803264,1.22831756436683,-0.006067621688529479
2022-10,Massachusetts,64150599,677390.0,0.05431599575214063,0.04690105603491568,1.0559371394178252,-0.007032938651314935
2022-10,Michigan,88752559,1207762.0,0.05596052242113747,0.05131662443452312,1.3608193539523745,-0.004397795076625188
2022-10,Minnesota,51949049,425913.0,0.04950991535320304,0.048120012107520704,0.8198667890917503,-0.0013243355068395246
2022-10,Mississippi,28847253,401315.0,0.04353254608638757,0.041054349151337544,1.3911723241030955,-0.0023748151836222586
2022-10,Missouri,51996839,675124.0,0.0500682797921117,0.04340864587341997,1.2983943120080819,-0.00634209607780023
2022-10,Montana,9699039,110254.0,0.05081497150167458,0.04689740302900813,1.1367517957191429,-0.003728123959889862
2022-10,Nebraska,16697773,141113.0,0.04189754222899711,0.0479362533232337,0.8451007209164958,0.005795878048927339
2022-10,Nevada,26345065,357540.0,0.03947460675740877,0.04147065420342955,1.3571422199945227,0.001920246471674103
2022-10,New Hampshire,10969893,84372.0,0.053225768202237456,0.04924638113714375,0.7691232722142322,-0.0037782849463379176
2022-10,New Jersey,85867291,1079709.0,0.056909965982106625,0.03844433736608388,1.2574159350153482,-0.01747133550667579
2022-10,New Mexico,19308624,266851.0,0.04613224769105795,0.0448314611140912,1.3820301229129532,-0.001243424605099186
2022-10,New York,191436202,2220344.0,0.05640392275103845,0.046297129678803506,1.1598349616234027,-0.009567167306531177
2022-10,North Carolina,99787975,832482.0,0.05342139294291526,0.05039215488351445,0.8342508203017449,-0.002875618512870659
2022-10,North Dakota,8400086,75288.0,0.049447327965798316,0.043492723492723595,0.8962765381211574,-0.005674038433750694
2022-10,Northern Mariana Islands,408301,1240.0,0.03486285502831099,0.03333333333333344,0.3036975172727963,-0.0014779945840609487
2022-10,Ohio,98069692,1240856.0,0.05192879371126735,0.04337794340720502,1.2652797971467067,-0.008128734905995305
2022-10,Oklahoma,37309032,462087.0,0.0477301927309115,0.042702120890056205,1.2385392362900223,-0.0047990139787319475
2022-10,Oregon,27978730,267323.0,0.05252777070856807,0.04991477295042701,0.9554508013766172,-0.002482592698130892
2022-10,Pennsylvania,101724380,1471511.0,0.05381752789403893,0.04493803560218934,1.446566693254852,-0.008426024484138428
2022-10,Puerto Rico,31063212,161469.0,0.05992013887407932,0.06366762404152726,0.5198078035201253,0.003535629742283053
2022-10,Rhode Island,13294779,114112.0,0.051826601030118935,0.04009552195273125,0.8583219021542215,-0.011153054187732714
2022-10,South Carolina,53200278,572836.0,0.04714408983646279,0.04273146437406372,1.0767537718505906,-0.004213962056633824
2022-10,South Dakota,8150232,94334.0,0.04742354636208024,0.04522891459469047,1.157439444668569,-0.0020952667858310514
2022-10,Tennessee,71009854,858520.0,0.04567075440197588,0.04740095672998912,1.2090153008904934,0.0016546339473773042
2022-10,Texas,244960076,2825958.0,0.043597601210542125,0.03854889116904259,1.15364023646041,-0.004837793835136273
2022-10,Utah,32302557,156135.0,0.04146793828755979,0.04148323060914105,0.4833518287731835,1.4683430011652732e-05
2022-10,Vermont,4456082,22665.0,0.05190274988663224,0.05703758977707296,0.508630676006411,0.0048814777706343015
2022-10,Virgin Islands,720634,3819.0,0.045351552867110456,0.03805381897254678,0.5299500162357035,-0.006981128859997465
2022-10,Virginia,65237033,683320.0,0.05193663828458539,0.05195582930888243,1.0474418724714227,1.824351733592522e-05
2022-10,Washington,56671817,449312.0,0.04967589818407259,0.05327166556880547,0.7928314703585382,0.0034255977401724813
2022-10,West Virginia,18736089,231603.0,0.05260896172945251,0.050429963171930936,1.2361331118783647,-0.0020700931084052243
2022-10,Wisconsin,58336876,476084.0,0.051147118061170005,0.046177511152130535,0.8160944374189664,-0.004727793877422282
2022-10,Wyoming,5509116,59001.0,0.04495745145763652,0.04201547101833203,1.0709703698379196,-0.002815406919392305
2022-11,Alabama,46211124,627708.0,-0.025151368940242724,-0.012410399058521482,1.3583482626390995,0.013069690489148522
2022-11,Alaska,8979572,41426.0,-0.026912146459953323,-0.01008411393614983,0.46133601913320593,0.01729343600640365
2022-11,American Samoa,247780,1020.0,-0.031049585484123288,-0.032258064516129004,0.41165550084752606,-0.001247204205603758
